UniprotID,Length,Molecular_Weight (kDa),num_theoretical_peptides,num_unique
J3KT00,669,75.0481,31,31
K4DI84,669,73.83978,44,41
F5H626,669,74.79856,36,36
A8MTE9,669,75.36097,40,40
H0Y3S1,669,77.169,37,37
Q5VTG6,669,77.48725,28,27
E9PGB3,669,72.09185,31,31
I3L087,668,83.068995,33,31
J3KP45,668,70.976515,15,15
F2Z323,668,76.369725,20,20
Q86YP9,668,75.702295,31,31
H0Y343,668,76.369395,29,29
B7ZBM3,668,72.286585,24,24
F5GX36,668,73.031165,29,29
F8W785,668,78.759685,37,37
E9PLT0,668,74.583145,39,39
G3V3F1,667,72.70936,31,31
A8MYR7,667,74.38411,24,24
H0YLY0,667,74.62513,41,41
A6NN80,667,75.27575,42,42
C9J0G0,667,75.14117,35,35
G5E9B8,667,76.41186,44,37
E9PNT2,667,75.0293,28,28
E9PDL3,667,75.38069,29,29
E9PBG5,667,72.52188,28,28
J3QSA1,666,75.242655,37,37
M0R0E0,666,74.305385,34,34
F5GX85,666,72.199155,30,30
E5RJL1,666,73.871455,20,20
H0Y9A6,666,71.538365,29,29
B7Z5Z4,666,74.346005,25,25
D6RDY0,666,77.295415,30,30
B4DGI9,666,71.855415,28,28
B7Z7P5,666,73.777515,27,27
H7C1W4,665,74.47024,37,37
B4DT31,665,69.86467,30,30
E9PPN3,665,73.68419,28,28
K7EJ45,665,78.1812,30,30
D6RDH9,665,77.94255,32,32
K7EQX9,665,76.37184,44,37
F5GZ19,665,73.54817,26,26
H7C109,665,75.04391,39,39
E7EV41,664,74.427145,24,24
H7BYX6,664,73.441765,26,26
F5GYZ8,664,75.354015,37,37
B7Z260,664,76.298145,32,32
F5H0U9,664,74.592775,31,31
I3L1D5,664,74.486625,34,34
E7EPM6,664,74.281535,36,36
E9PDM8,663,74.95317,31,31
U3KQ43,663,72.95044,32,32
M0R344,663,70.08155,23,23
F5H6C4,663,74.33658,32,32
C9J8T1,663,74.78894,31,31
F8W6H5,663,76.01162,27,27
H7C2Q6,663,70.85366,15,15
A8MTG8,663,74.38005,39,39
E7EUW0,663,72.86658,32,32
J3KN56,663,73.24266,29,29
J3KQL4,663,72.98246,24,24
H7BY03,663,73.20365,23,23
E7ENY0,663,73.40362,28,28
J3QRG2,662,74.846775,31,31
E7EQK3,662,75.437765,33,33
Q86XM2,662,73.381375,27,27
B7Z4C0,662,76.201455,31,31
D6RAR4,662,71.481905,24,24
K7EQI6,662,69.712045,30,30
A2A3N8,662,73.332545,28,28
E7EPA4,662,74.293705,27,27
E9PBL0,662,77.869205,32,32
E7ERG6,662,74.106115,21,21
F5H5U3,662,70.690805,17,17
E9PGM4,661,75.95923,30,30
B4DIR9,661,72.80445,21,21
E9PBR5,661,74.13781,37,37
J3KQ09,661,74.47037,34,34
H0YE06,661,73.04657,31,31
B4E0T2,660,73.181865,32,32
B7ZKY3,660,73.876195,32,32
H3BLT9,660,72.036335,39,39
F6QWW5,660,70.593405,28,28
Q5TDG6,660,74.350095,39,39
B4DHE1,660,72.867405,44,44
H0YC74,660,72.320365,27,27
H0YEW1,660,73.000255,35,35
E9PEV0,660,75.109305,28,28
F5GX24,660,75.085245,38,38
E7EN38,660,76.557465,34,34
F5H4R7,660,73.282355,28,28
H0Y3P5,659,74.78608,40,35
C9J406,659,73.25319,41,41
Q8IYV4,659,73.53792,17,17
Q5SQU3,659,74.95719,34,34
H7C1T0,659,73.27008,20,20
H0YH25,659,73.78253,31,31
J3KQI6,659,72.64722,21,21
H0Y589,659,72.94149,23,23
B4DKV7,659,73.31453,35,35
F5H2A3,659,74.65727,39,39
Q3BDU3,659,74.05703,39,39
B4DR13,658,73.407985,35,35
B4DEU9,658,72.991725,32,32
H3BM07,658,70.009645,18,18
Q2TB39,658,68.509295,20,20
R4GNA6,658,70.598305,21,21
F5H446,658,71.821275,23,23
E7EQD7,658,71.856145,23,23
J3KP22,658,75.886375,34,34
F5GZY0,658,75.877465,31,31
H0Y650,657,72.58199,37,37
B7Z806,657,75.11205,30,30
B4DMD2,657,76.67429,29,29
J3KQJ0,657,73.72732,32,32
B4DXX7,657,72.93087,43,43
B4DN67,657,72.72095,30,30
K7EM87,657,74.37526,32,32
B4DJ07,656,74.671405,33,33
E7EPU2,656,71.300965,30,30
Q9UG52,656,75.571055,38,38
B4DZ31,656,73.539445,39,39
Q6IC75,656,72.276645,24,24
B4DI41,656,72.397235,26,26
E9PJ21,656,72.976545,34,34
H3BUZ5,656,71.966655,32,32
H0YI78,655,71.47702,20,20
K7ESN0,655,72.12542,27,27
Q5TDH4,655,76.06125,35,35
H0Y3K7,655,73.23177,43,43
E9PJW9,655,73.85961,26,26
F5GWM2,655,75.93506,36,36
F5H8J3,655,75.17719,26,26
E9PEB5,655,68.90367,30,30
F5H0Q6,655,74.82265,20,20
G5E9W1,654,75.927375,23,23
H3BUJ7,654,70.380495,21,21
K7EMN8,654,75.402515,27,27
E7EMG8,654,72.970675,25,25
Q5T2K0,654,73.901845,31,31
E9PBY2,654,74.117755,9,9
C9J9M8,654,75.551365,41,41
H0YFH3,653,73.73089,35,35
B3KSY9,653,72.20264,28,28
F5GYC8,653,71.74736,29,29
J3QRB6,653,73.65926,38,38
H7C2S2,653,65.52598,16,16
J3KPC0,653,71.51908,31,31
F5H533,653,71.8735,29,29
F5H386,653,73.95572,37,37
E2QRG3,653,74.24595,38,38
B7WPF5,653,72.85021,35,35
E2QRH2,652,71.869625,29,29
C9JMU5,652,72.575175,33,33
Q6AI46,652,73.415595,41,41
R4GN36,652,74.204865,36,36
H0Y9C9,652,70.378775,29,29
E9PQ61,652,72.531745,32,32
H7BXG9,652,73.896255,37,37
F8WC02,652,69.239135,22,22
B8ZZB3,652,74.651225,39,39
E7ES66,652,71.539265,25,25
Q9NS42,652,72.644145,29,29
B4DHD1,652,75.270765,28,28
F8W6V6,652,74.047295,38,38
Q5T025,652,72.615905,38,38
B4DWG8,652,76.099405,38,38
F5GXF0,652,70.450495,26,26
D6RGZ3,651,73.85444,35,35
B4DG64,651,71.50083,28,28
G5E9U3,651,71.97618,27,27
G3XAC1,651,71.53484,25,25
E7EQ62,651,71.69902,32,32
E7EWU3,651,73.1354,24,24
H0YE56,651,73.14512,38,38
H0YJA2,651,73.31604,37,37
F5H897,651,74.26665,36,36
B4DDL8,650,75.035395,31,31
R4GMX8,650,70.484735,20,20
E7EW05,650,75.440365,34,34
H0YEX4,650,69.739265,29,29
E9PE19,650,72.650945,21,21
E9PK39,650,72.293725,29,29
A2A3E1,650,73.244225,24,24
H0YCG0,650,68.368215,29,29
F8W7V0,649,72.38701,30,30
F8VYK4,649,71.64485,20,20
E7EWN5,649,73.0872,31,31
G3V1K7,649,72.38429,25,25
G5E9A7,649,67.7016,28,28
B7Z3C7,649,73.45937,33,33
H3BMC3,648,72.954325,27,27
B5MCX0,648,71.043015,24,24
H7BXY2,648,71.272155,28,28
Q6N065,648,69.901095,17,17
H0YLJ2,648,70.368695,18,18
B7Z904,647,70.69848,32,32
B7ZL82,647,70.16908,29,29
B4DXA9,647,72.03844,21,21
Q5JYW6,647,75.29751,37,37
G5E9W3,647,73.47671,32,32
R4GNB7,647,71.40982,24,24
F8W7P7,647,72.71657,38,38
B7Z6U4,647,72.45798,29,29
F8VZ81,647,71.821,34,34
F8W6I6,647,72.84812,27,27
H0Y7J9,646,67.523715,31,31
I3L0D2,646,75.022645,27,27
F5H1H2,646,75.723815,25,25
H0YH15,646,75.810925,35,35
H0YDD5,646,71.051835,24,24
Q5R342,646,70.939975,25,25
F5H7E1,645,72.12083,31,31
E7EWW5,645,70.03511,26,26
Q5JPT2,645,70.44269,34,34
B4DPE2,645,70.44752,29,29
J3KR03,645,71.16973,31,31
E7ES50,645,62.94276,31,31
F8VP47,645,71.14357,31,31
I3L4X5,645,68.2986,36,36
A8MWQ5,645,63.35318,34,34
F2Z2Y1,645,70.12512,18,18
E7EVX6,644,67.375375,23,23
B4DFA2,644,71.583225,40,40
B7Z4G8,644,71.701125,32,32
H0YBI6,644,70.438275,38,38
F5H595,644,70.941455,30,30
C9J6M4,644,68.359545,29,29
H0YJV3,644,71.955725,34,34
E7ESI5,644,74.913355,32,32
Q5VT61,644,71.841605,39,39
Q5R343,644,70.675645,22,22
B7Z3B5,644,73.114395,40,40
F8W9B3,643,72.29756,34,34
E7ENJ7,643,74.00954,40,40
F2Z2W7,643,70.83444,35,35
C9J7E8,643,74.46633,36,36
F8W9B8,643,74.33983,37,37
G5E950,643,55.64293,7,7
B1AHC4,643,72.81078,35,35
B4DHX2,643,72.60499,31,31
F8W6G6,643,70.54953,24,24
H0YFS6,643,69.66443,28,28
H3BPJ7,642,68.482445,25,25
C9JHH8,642,70.504555,32,32
E9PBR6,642,69.709145,25,25
H7C5G6,642,73.929895,30,30
E7ES10,642,69.748775,31,31
G8JLB2,642,72.106635,34,34
M0R3F1,641,71.72115,31,31
E9PN78,641,69.80792,25,25
R4GNG3,641,71.50436,31,31
K7EPW3,641,73.20863,32,31
I6L8F1,641,72.29236,31,31
E9PB77,641,69.46321,25,25
E9PCN2,641,73.07082,36,36
E9PQP7,641,70.84274,29,29
E7EX60,641,72.09317,34,34
B7Z683,641,73.51625,31,31
J3KNN5,640,71.648105,42,42
J3QSG6,640,71.563035,32,32
D6R9E2,640,71.343645,26,26
B4DFQ6,640,70.622105,26,26
B4DR76,640,68.930675,25,25
H7BZR9,640,74.510695,31,31
F8WB16,640,69.052495,37,37
H0Y6H0,640,71.198185,37,37
H0YJ34,640,73.352675,35,35
K7ER53,639,69.42919,27,27
E9PPM7,639,70.52723,37,37
H0Y9T6,639,72.99489,27,27
F5H4B6,639,67.15241,18,18
E5RHK8,639,72.88951,40,40
F5H837,639,73.18199,39,39
G8JLM4,639,69.55055,28,28
F8W8T1,639,73.33535,31,31
B4DS61,639,72.38293,28,28
K7ERN1,639,74.19279,30,30
H3BM74,639,73.34073,28,28
C9J1K8,639,67.31218,18,18
E5RJM0,639,69.76883,26,26
H0Y7C0,638,71.760405,25,25
F5H827,638,72.477975,31,31
B4DXH1,638,71.395835,32,32
F5GZ31,638,71.281955,29,29
F5H0K0,638,68.108855,15,15
B4DDR8,638,70.768375,37,37
E9PD32,638,69.321875,23,23
H0Y4P7,638,70.907095,31,31
H3BS51,638,69.100905,28,28
H3BMT1,638,72.786965,38,38
C9JSJ3,638,70.197575,28,28
F5GZ84,638,72.262325,32,32
F5H6G7,638,74.382055,31,31
E9PP49,638,60.707285,24,24
F8W8S0,638,71.348955,20,20
E7ER34,637,68.89398,24,24
F5GZU5,637,71.46291,15,15
H7C2J4,637,71.75498,35,35
B4DIA7,637,71.16424,24,24
F8WBH3,637,66.89512,18,18
E9PHD9,637,73.15645,29,29
E9PDH1,637,71.72717,31,31
J3KSW2,637,71.80587,35,35
F8WDZ0,637,72.55349,37,37
F8VSH2,637,71.42283,24,24
H0YJK7,637,72.1336,29,29
E9PDE4,636,69.007265,30,30
H0YK27,636,67.938905,11,11
F5H560,636,70.084575,22,22
U3KQG0,636,71.482645,35,35
H7BXR3,636,70.174415,31,31
F5H1X6,636,71.739745,31,31
G5E9R2,636,69.776235,35,35
E9PQM8,636,70.951195,32,32
H7C0V5,636,66.133915,13,13
M0R333,635,70.57739,23,23
K7EP24,635,71.04487,27,27
M0R374,635,68.61447,21,21
H7C1E9,635,71.56058,34,34
A6NC17,635,71.82768,27,27
F5H6W4,635,70.12201,26,26
H0YJL1,635,66.58074,28,28
E9PD90,634,71.194525,35,35
B4DHD4,634,71.283135,35,35
E7ETV6,634,69.193895,25,25
E7EVD1,634,72.075385,31,31
G3V3L6,634,69.484855,37,37
H0Y6N5,634,71.042615,35,35
F5GYK2,634,68.583875,21,21
Q96Q25,634,71.929735,30,30
Q75MJ1,634,72.443115,33,33
A8MVE2,634,69.433365,29,29
B7Z807,634,70.341285,35,35
H0YHN3,634,71.689665,27,27
J3KQL3,633,70.27279,30,30
F5GYK0,633,69.55392,38,38
C9JYB8,633,72.44029,37,37
U3KQL5,633,68.25494,23,23
M0QY62,633,72.20239,39,38
C9J1B5,633,70.31684,30,30
Q5T6R1,633,71.83972,25,25
I6L897,632,69.403285,24,24
H3BSP3,632,70.794305,13,13
E9PB72,632,68.530105,27,26
Q96NI0,632,72.235125,30,30
D3YTC4,632,69.345245,25,25
H3BRU0,632,71.774315,32,32
E9PDS3,632,69.080275,22,22
J3KSS7,632,67.915845,20,20
H3BV12,632,71.645745,31,31
E7EV99,632,70.055735,26,26
Q7Z5G9,632,72.797145,32,32
B4DXX4,632,70.639865,37,37
H0YFT1,631,69.40614,28,28
H3BQL2,631,71.6441,33,33
J3KPF3,631,68.10026,28,28
H3BPS2,631,70.62796,30,30
G3V506,631,72.14469,27,27
E7ET49,631,68.95053,28,28
J3KPI1,631,69.92073,23,23
G3V3L7,631,71.33733,34,33
F8WCY4,631,69.29917,24,24
B8ZZW5,630,69.800505,31,31
E7EUL8,630,71.940875,37,37
F8W9X7,630,73.040845,36,36
H9KV65,630,68.206495,30,30
G3XAP3,630,68.066345,35,35
B5MD45,630,68.696735,32,32
G3V5R9,630,71.406955,38,38
F5H5X9,630,69.242955,24,24
B1AN89,630,67.559235,19,19
B3KWN5,630,72.217845,34,34
B7Z666,630,70.597765,33,33
B7ZA04,630,70.484215,21,21
E9PEM0,630,71.848725,31,31
E7ER82,629,70.9613,31,31
F5GYH2,629,70.20803,27,27
B5MC51,629,71.1923,32,32
H0Y3S5,629,71.09005,32,32
J3QST3,629,64.50375,32,32
B7ZM01,629,70.058,29,29
J3KNX1,628,68.778485,27,27
G3V153,628,70.353135,18,18
H0Y517,628,69.658625,29,29
A2RRM7,628,71.486605,27,27
F8WC54,628,69.323275,29,29
E9PD91,628,72.017275,38,38
H0Y413,628,69.929055,28,28
C9JR62,628,71.964275,39,39
E7ESS6,627,72.30913,34,34
E9PGH4,627,72.93622,27,27
B4DGP8,627,71.50216,32,32
H3BSV5,627,67.97747,25,25
E9PKE3,627,68.80527,32,32
F5H6P0,627,70.34343,28,28
K7EQA3,626,73.896155,33,33
J3KRZ8,626,71.082835,35,35
F5H2A6,626,66.756665,15,15
B3KR41,626,72.285865,35,35
F6XDC4,626,71.221345,28,28
M0R0W6,626,69.230225,26,26
E7ES68,626,70.215995,34,34
J3KQM6,626,72.148405,33,32
H3BPF8,625,70.41652,26,26
G5E9K1,625,70.74057,19,19
D6RB78,625,67.72794,35,35
M0R2B3,625,68.24973,31,31
E9PK14,625,70.75355,25,25
C9JAQ9,625,71.47325,34,34
H3BM14,625,71.92115,26,26
H0Y334,625,71.53478,36,36
H0Y3X7,625,71.00447,40,40
F8W781,624,70.632675,27,27
H0YHE2,624,73.476875,40,40
C9J3L7,624,69.919495,31,31
H7BZ66,624,68.533655,26,26
E7EVC7,624,70.010235,30,30
A2AAS7,624,65.324765,32,32
H7C3G7,623,71.64165,36,36
E9PD99,623,68.45634,24,24
H9KV82,623,69.44271,39,39
C9K080,623,69.4061,34,34
E7ETZ8,623,71.47344,30,30
B7Z6H3,623,69.15404,30,30
C9JI92,623,69.45024,23,23
E9PJ98,623,67.42198,31,31
E7EUM2,623,69.51681,33,33
K7EQ54,623,68.61776,26,26
B7ZA11,623,70.1073,37,37
E9PH68,622,69.968445,30,30
E7EWH5,622,68.140025,30,30
C9JMK7,622,67.941725,27,27
E9PBD5,622,70.238135,26,26
A6NE70,622,69.719215,25,25
A6NDY5,622,66.191205,14,14
J3KQR5,622,71.567215,31,31
D6RCP5,622,69.480375,31,31
J3KP75,622,68.295175,22,22
J3KRN4,622,70.467695,37,37
J3KMX3,622,70.448895,38,38
F5H1E5,622,69.762455,38,38
E9PBM9,622,68.719135,20,20
F5GYE3,622,69.026325,20,20
A6NIA0,621,69.83873,29,29
F5H148,621,70.46635,36,36
H7C189,621,69.55694,27,27
E5RHS3,620,68.743875,37,37
G3V5C1,620,65.597625,16,16
J3KQF6,620,70.430775,40,39
M0QXK3,620,69.090275,33,33
E9PQC8,620,69.217045,31,31
B8ZZZ9,620,72.321855,39,39
E9PGF7,620,66.839985,28,28
J9JID7,620,69.947745,37,37
B4DGZ6,620,68.711955,36,36
U3KPQ9,620,67.428555,19,19
E1P5H9,620,65.837505,20,20
C9JRJ5,620,65.534375,34,34
H0YD93,620,71.433245,35,35
F5H5P1,620,69.592875,31,31
E5RI94,620,73.395615,29,29
G3XAN9,619,72.06781,35,35
H0Y5E3,619,70.51769,37,37
J3KQ81,619,70.53067,32,32
B4DNM9,619,69.90572,33,33
E7EUU6,619,68.75344,23,23
E9PC61,619,68.28583,30,30
C9J8B8,619,66.21716,20,20
J3QT46,619,68.29222,33,33
J3KPR9,618,69.042695,18,18
H0YKT2,618,65.143365,18,18
H0YK22,618,77.277275,33,31
B4E3T2,618,70.874875,36,36
J3QL65,618,70.882205,34,34
B0QYK0,618,64.929305,17,17
F8WD01,618,66.977345,29,29
J3KPV8,618,68.510695,32,32
C9IYZ1,618,69.261845,33,33
E7ER89,618,69.997775,33,33
D6R919,618,68.128555,29,29
J3KPZ1,618,70.040715,31,31
I3L1L6,617,69.36534,34,34
G3V1A7,617,68.21123,28,28
B7Z7U4,617,69.01944,27,27
H7C501,617,63.78242,30,30
F5GYC2,617,67.86283,29,29
M0QZ59,617,69.9717,37,36
E9PNR2,617,66.54502,26,26
J3KQ49,617,68.49269,15,15
F5H515,617,70.12332,34,34
E7EWY6,617,64.65442,27,27
F5H4E5,617,70.0795,32,32
C9JGI4,617,70.35049,23,23
B4DGB4,617,69.34977,36,36
E9PLN6,616,66.976415,19,19
E7EX17,616,69.696965,28,28
B5MDZ7,616,69.137915,26,26
M0R0X8,616,71.358515,30,26
E9PHF7,616,68.331495,28,28
E9PCV4,616,64.862575,21,21
H0Y5F2,616,68.456435,29,29
C9J412,616,66.622825,26,26
E9PCD9,616,69.775595,25,25
F5H1B7,616,67.376695,17,17
F5H7P7,616,70.276025,32,32
H0YDG2,616,71.497595,35,35
E9PBJ5,616,67.299145,31,31
Q8N9M3,616,70.482605,39,35
Q3ZB87,615,69.13632,33,33
Q4VXP2,615,68.18513,29,29
H0YGZ3,615,67.10265,30,30
H0YB24,615,68.92207,33,33
B4DM23,615,69.80302,36,36
F8W7T7,615,71.14997,25,25
F5GYQ7,615,71.13474,35,35
E7EU24,615,66.91433,26,26
B1ANR0,615,67.97036,31,31
F8W889,615,70.50765,31,31
B4DHQ7,615,70.9262,33,33
B4DZD6,614,68.943215,27,27
G8JLF3,614,66.450005,21,21
J3KTA4,614,69.086635,33,33
E9PLM7,614,68.738995,33,33
F5GYY5,614,68.243365,25,25
E7EP60,614,67.507885,24,24
F8W9S8,614,70.136325,28,28
H7C2C4,614,66.428705,25,25
G8JL95,613,68.92599,25,25
C9J0F0,613,68.07406,21,21
H3BRM4,613,69.47993,26,26
F8VW50,613,70.12961,35,35
Q8TCC6,613,69.27854,35,35
E7ET46,613,70.0558,36,36
F8VS29,613,72.50653,37,37
E7ERB6,613,71.12007,23,23
F5H029,613,68.0738,29,29
H0Y322,613,69.74788,30,30
E9PNQ1,613,69.58824,27,27
F5H563,613,68.21359,31,31
G3V0G4,613,67.88118,24,24
Q1RMF9,613,67.29523,20,8
Q96SM7,613,68.03267,30,30
H7C463,613,68.17449,39,39
K7EQ21,613,69.30458,25,25
E9PB04,613,66.14069,20,20
F5H2E5,613,67.74786,31,31
J3KS13,612,70.652455,31,31
B4DSZ9,612,70.635145,32,32
E7EW10,612,67.058455,29,29
A8MSZ8,612,68.120725,25,25
B7Z7M6,612,68.817905,30,30
F8WAG9,612,70.284725,18,18
B7Z7I1,612,67.623705,33,33
A8MY87,612,69.060885,33,33
F5H422,612,71.624625,44,44
F5GXN1,612,67.640825,32,32
H0Y9Y0,612,69.034255,26,26
F5H884,612,65.991785,20,20
J3KT10,611,70.17685,28,28
H0YLI3,611,65.00155,29,29
H0YLH9,611,64.6577,30,30
J3KPY6,611,66.10193,32,32
A6NKB8,611,68.16813,31,31
F5H1Q3,611,67.99099,32,32
H3BRB3,611,67.75207,33,33
F8W9E3,611,67.72842,28,28
F8W7X0,611,68.18979,26,26
F5GZ08,611,68.49048,30,30
B4DJ81,611,66.92088,35,35
G8JL90,611,68.9655,32,32
E9PLN0,611,69.1422,22,22
B4DRM7,611,66.89392,30,30
D6RCE2,611,69.41745,32,32
D3YTF2,611,70.69502,33,32
E5RH50,611,69.90252,35,35
H7C1C4,611,63.18814,15,15
F5H1N2,611,68.47715,29,29
A6NDC7,610,69.318915,33,33
H0YBE7,610,67.692275,30,30
D6RB01,610,68.054245,25,25
D3DX46,610,68.888795,35,35
Q9UJJ2,610,68.834975,31,31
B4DMQ3,610,69.798645,29,29
M0R0S1,610,66.020505,25,25
E9PB39,610,68.221755,23,23
F5GX30,610,64.870455,22,22
E7EN86,610,65.885755,23,23
B4DIP2,610,68.568635,31,31
Q5VYH7,610,67.242255,26,26
E3W978,610,71.144205,40,40
E7ET87,609,66.98505,32,32
K7ENL9,609,69.38889,27,27
B4DXS3,609,66.98474,35,35
E7EPJ2,609,68.96722,29,29
F5H4G9,609,67.90583,18,18
C4P0B0,609,65.90803,30,30
F5H041,609,68.48127,39,6
Q5VVY6,609,66.51139,28,28
F5GYL3,609,68.97283,34,34
G3V3H3,609,68.7747,36,36
D6RH31,609,66.91513,34,34
H0Y2X2,609,70.04011,23,23
A8MQ58,609,67.54076,29,29
S4R347,609,70.52565,30,30
E9PCN5,609,67.0907,27,27
E5RIM3,609,66.73376,35,35
E9PGM7,609,71.04901,32,32
C9JA89,609,70.86649,29,29
D6RAR6,608,69.381345,30,30
F5GZN7,608,69.083025,33,33
D6RF86,608,67.402085,25,25
Q9UJ88,608,65.597035,22,22
F6SS63,608,67.059765,23,23
B7WP51,608,65.685335,30,30
R4GMN9,608,67.362085,26,26
B4DXZ6,608,68.326735,28,28
C9J470,608,68.097865,29,29
H7C2F5,608,64.914235,27,27
Q5SYV1,608,67.113565,28,28
Q6IPL7,608,67.444075,28,28
E9PGQ4,608,70.323085,29,29
I3L0W2,607,67.50258,26,26
F5H5J0,607,68.62978,33,33
H3BRG5,607,67.22241,29,29
B4DQ31,607,68.25285,32,32
H0Y5H7,607,65.26224,18,18
B0QY89,607,70.90126,30,30
H7BZR4,607,69.70496,25,25
H3BSL4,607,64.01953,15,15
F5H721,607,66.8423,26,26
H3BV77,607,67.22741,21,21
C9J235,607,68.27764,31,31
E9PFN8,606,68.017155,23,23
B4DIT7,606,68.648565,32,32
Q6ZV30,606,66.523195,27,27
H9KV59,606,70.190505,30,30
B4DPQ1,606,66.845465,25,25
F5H2Y6,606,70.150415,21,21
H7BXK8,606,66.208705,27,21
H0YCV8,606,66.950115,30,30
G3V1S9,606,67.648835,30,30
E7EN44,605,68.05408,29,29
F8W930,605,66.78576,28,28
F2Z2X5,605,66.3627,26,26
J3QSS4,605,70.06508,30,30
H0Y5I7,605,72.53516,31,31
J3KN80,605,67.88902,23,23
E7EM96,605,65.39553,26,26
B4E189,605,67.4946,27,27
B4DNK1,605,68.49392,39,39
Q6ZT62,605,66.17949,31,31
G3V256,605,68.34962,35,35
R4GMZ0,604,64.667615,25,25
B1AL79,604,68.295985,36,36
B4DN07,604,67.655835,29,29
B4DUD3,604,67.590345,29,29
E7EQD5,604,67.694255,33,33
E7EMD6,604,67.750955,30,30
E7EWV7,604,68.023985,29,29
E9PN62,604,64.208625,17,17
H3BML6,604,67.673585,15,15
E7ERJ7,604,67.138375,29,29
E7ENZ2,604,67.921025,33,33
H3BQ95,604,68.544015,26,26
F8WE98,604,66.591245,36,36
F2Z2X6,604,66.501915,26,26
E9PIN3,603,68.10648,31,31
F5H1T4,603,66.54226,20,20
G8JLJ5,603,68.7434,24,24
J3KNN1,603,68.38861,30,30
A8K5V8,603,71.06611,26,26
C9JRL6,603,65.5649,32,32
F5H896,603,69.79175,29,29
F8WCE5,603,68.23652,24,24
F5H050,602,67.801605,18,18
B5ME60,602,62.183495,13,13
B4DHT5,602,66.797815,25,25
A6NCR3,602,62.861645,11,11
F2Z357,602,66.979955,28,28
F5H8D7,602,65.963865,28,28
E7ERI3,602,70.376615,35,35
B0UXB6,601,67.51844,31,31
E7EUE0,601,68.02527,26,26
J3QLK5,601,69.28715,27,27
C9JZ23,601,66.23817,25,25
J3KP30,601,66.17438,28,28
H7BYE6,601,67.31153,31,31
B7Z456,601,64.20741,18,18
F8W6Z2,601,67.68668,27,27
F5H8L9,601,69.05643,30,30
B1AHL4,601,65.44259,24,24
G8JLM6,601,64.23111,36,36
K7EM46,601,68.10556,38,38
H7C4C9,601,69.55997,22,22
E9PEG3,600,62.290395,22,22
E9PKH0,600,67.886895,28,28
B7Z637,600,67.184835,33,33
G3V4Y4,600,68.247415,30,30
Q5JX83,600,66.802015,36,36
F8W7X9,600,69.504665,32,32
E7EP55,600,67.938455,33,33
E9PCB6,600,68.867385,30,30
H7C3F4,600,70.491765,25,25
B8ZZV3,600,72.406955,29,29
C9J897,599,69.69017,21,21
J3KN66,599,67.82148,33,33
H0Y7B4,599,68.07477,27,27
E7ET17,599,64.96915,31,31
C9JIE2,599,67.3264,31,31
F5GZS6,599,64.87182,29,29
B7Z426,599,68.16434,36,36
H0UI80,599,67.34635,24,24
H7C5A5,599,68.00755,24,24
B4DPY8,598,63.820815,16,16
E5RGT6,598,66.613705,23,23
J3KSZ8,598,65.539005,23,23
E9PG35,598,66.467315,28,28
F8VQE1,598,66.990715,38,38
G3V119,598,67.276245,30,30
H3BS74,598,63.201765,21,21
H7C410,598,66.509965,29,29
E9PEI2,598,64.029265,25,25
E9PR71,598,66.997515,33,33
S4R3R0,598,68.404255,22,20
K7ENM7,598,68.910215,31,30
Q7Z6E1,598,68.219885,28,27
B4DNI9,598,68.495215,34,34
H0Y746,598,65.415375,26,26
M0R002,597,64.23789,24,24
E7EWR4,597,62.94242,24,24
F5H7R2,597,67.78197,37,37
E9PMH5,597,67.51325,32,32
H7BXZ6,597,68.44867,29,29
J3KN18,597,65.94675,25,25
Q8IYG3,597,67.67111,22,22
E7EVB6,597,67.99024,30,30
A6NM95,597,67.53725,29,29
K7EIK6,597,69.03669,25,25
A6NP16,597,68.3923,28,28
E7EV80,597,66.80175,32,32
G5E9S2,596,64.592735,31,31
E9PBI4,596,68.118655,37,37
F5GXI6,596,67.591915,37,37
B4DMS2,596,67.744225,32,32
H3BMP0,596,67.096615,28,28
F5H640,596,65.344015,23,23
F8WA40,596,63.844165,9,9
H0YGW7,596,67.660005,26,26
F8W689,596,63.111955,37,37
Q5TDG9,595,69.31236,32,32
F8W0I5,595,67.04997,29,24
G3V4Y7,595,68.94357,36,36
F6SDX0,595,65.91461,29,21
H0YEM9,595,66.25643,20,20
E9PKP1,595,65.91461,29,21
F8W7S1,595,66.76918,32,32
B4E0P5,595,67.80417,28,28
E9PJ55,595,67.23821,33,33
F8W720,594,65.928595,36,36
H7C2V9,594,66.637865,25,25
H7BZI5,594,62.660255,20,20
H0YLL1,594,63.671405,32,32
E9PFR3,594,69.116205,28,28
D6RC99,594,67.518685,34,34
B7WNW7,594,65.828035,26,26
M0R104,594,64.081505,19,19
F8W8D8,594,66.635825,35,35
B4DQH9,594,64.541305,20,20
K7EPJ5,594,65.083125,28,28
C9JL63,594,65.453785,31,31
G3V261,594,67.257325,23,23
C9J164,594,67.176655,25,25
E9PRW4,593,64.22871,15,15
S4R381,593,66.73328,25,25
C9J3F6,593,67.53377,28,28
Q5VYL6,593,67.40249,24,24
J3KRK0,593,68.83268,29,29
C9JBY5,593,66.23532,33,33
Q5W0F9,593,65.73889,24,24
E9PHH8,593,64.4705,27,27
G3V5W5,593,67.6735,31,31
H0YB77,593,66.49829,27,27
M0QX46,593,62.68508,9,9
Q5JPD9,593,68.0303,32,32
